metricsType,progress,startTime,mapId,state,host,diagnostic,assignedContainer,executionTimeSec,elapsedTimeSec,finishTime,blockId,jobId,timestamp
metricsType=map,34.00951,1710858087244,attempt_1710848715047_0077_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000004,28.812,28.812,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0077,1710858113.5459886
metricsType=map,36.734818,1710858088144,attempt_1710848715047_0077_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000010,27.925,27.925,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0077,1710858113.5592258
metricsType=map,28.608831,1710858088163,attempt_1710848715047_0077_m_000008_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000011,27.919,27.919,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0077,1710858113.5718768
metricsType=map,52.55076,1710858088117,attempt_1710848715047_0077_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0077_01_000007,27.977,27.977,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0077,1710858113.5843859
metricsType=map,35.49195,1710858087244,attempt_1710848715047_0077_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0077_01_000003,31.897,31.897,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0077,1710858116.6310248
metricsType=map,48.27219,1710858087243,attempt_1710848715047_0077_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0077_01_000006,31.914,31.914,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0077,1710858116.6478765
metricsType=map,29.82994,1710858087240,attempt_1710848715047_0077_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000002,31.93,31.93,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0077,1710858116.6598222
metricsType=map,33.36476,1710858088128,attempt_1710848715047_0077_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000008,31.055,31.055,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0077,1710858116.6726842
metricsType=map,32.450783,1710858087243,attempt_1710848715047_0077_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000005,31.954,31.954,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0077,1710858116.686461
metricsType=map,37.013737,1710858088144,attempt_1710848715047_0077_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0077_01_000009,31.067,31.067,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0077,1710858116.7012258
metricsType=map,43.16221,1710858087244,attempt_1710848715047_0077_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000004,31.981,31.981,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0077,1710858116.714143
metricsType=map,36.734818,1710858088144,attempt_1710848715047_0077_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000010,31.093,31.093,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0077,1710858116.7269409
metricsType=map,28.608831,1710858088163,attempt_1710848715047_0077_m_000008_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000011,31.087,31.087,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0077,1710858116.7396345
metricsType=map,52.55076,1710858088117,attempt_1710848715047_0077_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0077_01_000007,31.145,31.145,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0077,1710858116.752068
metricsType=map,45.21249,1710858087244,attempt_1710848715047_0077_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0077_01_000003,35.077,35.077,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0077,1710858119.8105614
metricsType=map,48.27219,1710858087243,attempt_1710848715047_0077_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0077_01_000006,35.092,35.092,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0077,1710858119.8241663
metricsType=map,38.442387,1710858087240,attempt_1710848715047_0077_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000002,35.106,35.106,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0077,1710858119.8357956
metricsType=map,41.65796,1710858088128,attempt_1710848715047_0077_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000008,34.23,34.23,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0077,1710858119.848239
metricsType=map,41.148922,1710858087243,attempt_1710848715047_0077_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000005,35.128,35.128,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0077,1710858119.860761
metricsType=map,46.723385,1710858088144,attempt_1710848715047_0077_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0077_01_000009,34.239,34.239,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0077,1710858119.873015
metricsType=map,43.16221,1710858087244,attempt_1710848715047_0077_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000004,35.152,35.152,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0077,1710858119.8858867
metricsType=map,46.280422,1710858088144,attempt_1710848715047_0077_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000010,34.264,34.264,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0077,1710858119.8974826
metricsType=map,36.032944,1710858088163,attempt_1710848715047_0077_m_000008_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000011,34.257,34.257,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0077,1710858119.9096677
metricsType=map,100.0,1710858088117,attempt_1710848715047_0077_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0077_01_000007,32.02,32.02,1710858120137,hdfs://master:9000/pagerank9663676416,application_1710848715047_0077,1710858119.921781
metricsType=map,55.187725,1710858087244,attempt_1710848715047_0077_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0077_01_000003,38.23,38.23,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0077,1710858122.9632468
metricsType=map,58.24836,1710858087243,attempt_1710848715047_0077_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0077_01_000006,38.247,38.247,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0077,1710858122.97948
metricsType=map,38.442387,1710858087240,attempt_1710848715047_0077_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000002,38.263,38.263,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0077,1710858122.9921072
metricsType=map,41.65796,1710858088128,attempt_1710848715047_0077_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000008,37.388,37.388,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0077,1710858123.0059612
metricsType=map,50.009323,1710858087243,attempt_1710848715047_0077_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000005,38.285,38.285,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0077,1710858123.0189974
metricsType=map,46.723385,1710858088144,attempt_1710848715047_0077_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0077_01_000009,37.397,37.397,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0077,1710858123.0309634
metricsType=map,52.413826,1710858087244,attempt_1710848715047_0077_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000004,38.31,38.31,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0077,1710858123.043496
metricsType=map,46.280422,1710858088144,attempt_1710848715047_0077_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000010,37.422,37.422,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0077,1710858123.055875
metricsType=map,36.032944,1710858088163,attempt_1710848715047_0077_m_000008_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000011,37.416,37.416,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0077,1710858123.0683439
metricsType=map,100.0,1710858088117,attempt_1710848715047_0077_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0077_01_000007,32.02,32.02,1710858120137,hdfs://master:9000/pagerank9663676416,application_1710848715047_0077,1710858123.0803657
metricsType=map,55.187725,1710858087244,attempt_1710848715047_0077_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0077_01_000003,41.394,41.394,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0077,1710858126.1275291
metricsType=map,58.24836,1710858087243,attempt_1710848715047_0077_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0077_01_000006,41.411,41.411,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0077,1710858126.1443198
metricsType=map,44.57787,1710858087240,attempt_1710848715047_0077_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000002,41.426,41.426,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0077,1710858126.1562111
metricsType=map,48.03426,1710858088128,attempt_1710848715047_0077_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000008,40.551,40.551,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0077,1710858126.1685033
metricsType=map,50.009323,1710858087243,attempt_1710848715047_0077_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000005,41.449,41.449,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0077,1710858126.181099
metricsType=map,56.314766,1710858088144,attempt_1710848715047_0077_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0077_01_000009,40.56,40.56,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0077,1710858126.1937993
metricsType=map,52.413826,1710858087244,attempt_1710848715047_0077_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000004,41.473,41.473,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0077,1710858126.2059488
metricsType=map,55.22012,1710858088144,attempt_1710848715047_0077_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000010,40.585,40.585,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0077,1710858126.218264
metricsType=map,43.546314,1710858088163,attempt_1710848715047_0077_m_000008_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000011,40.578,40.578,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0077,1710858126.2310424
metricsType=map,100.0,1710858088117,attempt_1710848715047_0077_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0077_01_000007,32.02,32.02,1710858120137,hdfs://master:9000/pagerank9663676416,application_1710848715047_0077,1710858126.2429636
metricsType=map,64.9267,1710858087244,attempt_1710848715047_0077_m_000000_0,RUNNING,worker4:8042,,container_1710848715047_0077_01_000003,44.549,44.549,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0077,1710858129.2824683
metricsType=map,100.0,1710858087243,attempt_1710848715047_0077_m_000001_0,SUCCEEDED,worker3:8042,,container_1710848715047_0077_01_000006,43.235,43.235,1710858130478,hdfs://master:9000/pagerank1073741824,application_1710848715047_0077,1710858129.2982314
metricsType=map,51.6899,1710858087240,attempt_1710848715047_0077_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000002,44.581,44.581,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0077,1710858129.310464
metricsType=map,48.03426,1710858088128,attempt_1710848715047_0077_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000008,43.706,43.706,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0077,1710858129.3229525
metricsType=map,58.74602,1710858087243,attempt_1710848715047_0077_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000005,44.603,44.603,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0077,1710858129.335907
metricsType=map,56.314766,1710858088144,attempt_1710848715047_0077_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0077_01_000009,43.715,43.715,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0077,1710858129.3480399
metricsType=map,61.83459,1710858087244,attempt_1710848715047_0077_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000004,44.626,44.626,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0077,1710858129.3597307
metricsType=map,55.22012,1710858088144,attempt_1710848715047_0077_m_000007_0,RUNNING,worker2:8042,,container_1710848715047_0077_01_000010,43.738,43.738,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0077,1710858129.372487
metricsType=map,43.546314,1710858088163,attempt_1710848715047_0077_m_000008_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000011,43.732,43.732,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0077,1710858129.3843653
metricsType=map,100.0,1710858088117,attempt_1710848715047_0077_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0077_01_000007,32.02,32.02,1710858120137,hdfs://master:9000/pagerank9663676416,application_1710848715047_0077,1710858129.3962731
metricsType=map,100.0,1710858087244,attempt_1710848715047_0077_m_000000_0,SUCCEEDED,worker4:8042,,container_1710848715047_0077_01_000003,45.224,45.224,1710858132468,hdfs://master:9000/pagerank0,application_1710848715047_0077,1710858132.4345455
metricsType=map,100.0,1710858087243,attempt_1710848715047_0077_m_000001_0,SUCCEEDED,worker3:8042,,container_1710848715047_0077_01_000006,43.235,43.235,1710858130478,hdfs://master:9000/pagerank1073741824,application_1710848715047_0077,1710858132.4489844
metricsType=map,51.6899,1710858087240,attempt_1710848715047_0077_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000002,47.73,47.73,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0077,1710858132.4594252
metricsType=map,56.22021,1710858088128,attempt_1710848715047_0077_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000008,46.853,46.853,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0077,1710858132.4703224
metricsType=map,58.74602,1710858087243,attempt_1710848715047_0077_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000005,47.749,47.749,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0077,1710858132.4812624
metricsType=map,100.0,1710858088144,attempt_1710848715047_0077_m_000005_0,SUCCEEDED,worker4:8042,,container_1710848715047_0077_01_000009,45.811,45.811,1710858133955,hdfs://master:9000/pagerank5368709120,application_1710848715047_0077,1710858132.494414
metricsType=map,100.0,1710858087244,attempt_1710848715047_0077_m_000006_0,SUCCEEDED,worker2:8042,,container_1710848715047_0077_01_000004,47.064,47.064,1710858134308,hdfs://master:9000/pagerank6442450944,application_1710848715047_0077,1710858132.505823
metricsType=map,100.0,1710858088144,attempt_1710848715047_0077_m_000007_0,SUCCEEDED,worker2:8042,,container_1710848715047_0077_01_000010,46.559,46.559,1710858134703,hdfs://master:9000/pagerank7516192768,application_1710848715047_0077,1710858132.5168762
metricsType=map,51.307076,1710858088163,attempt_1710848715047_0077_m_000008_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000011,46.877,46.877,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0077,1710858132.5291922
metricsType=map,100.0,1710858088117,attempt_1710848715047_0077_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0077_01_000007,32.02,32.02,1710858120137,hdfs://master:9000/pagerank9663676416,application_1710848715047_0077,1710858132.5413477
metricsType=map,100.0,1710858087244,attempt_1710848715047_0077_m_000000_0,SUCCEEDED,worker4:8042,,container_1710848715047_0077_01_000003,45.224,45.224,1710858132468,hdfs://master:9000/pagerank0,application_1710848715047_0077,1710858135.5834534
metricsType=map,100.0,1710858087243,attempt_1710848715047_0077_m_000001_0,SUCCEEDED,worker3:8042,,container_1710848715047_0077_01_000006,43.235,43.235,1710858130478,hdfs://master:9000/pagerank1073741824,application_1710848715047_0077,1710858135.596558
metricsType=map,59.322327,1710858087240,attempt_1710848715047_0077_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000002,50.878,50.878,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0077,1710858135.6067436
metricsType=map,56.22021,1710858088128,attempt_1710848715047_0077_m_000003_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000008,50.002,50.002,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0077,1710858135.618477
metricsType=map,100.0,1710858087243,attempt_1710848715047_0077_m_000004_0,SUCCEEDED,worker1:8042,,container_1710848715047_0077_01_000005,50.114,50.114,1710858137357,hdfs://master:9000/pagerank4294967296,application_1710848715047_0077,1710858135.6291943
metricsType=map,100.0,1710858088144,attempt_1710848715047_0077_m_000005_0,SUCCEEDED,worker4:8042,,container_1710848715047_0077_01_000009,45.811,45.811,1710858133955,hdfs://master:9000/pagerank5368709120,application_1710848715047_0077,1710858135.6420643
metricsType=map,100.0,1710858087244,attempt_1710848715047_0077_m_000006_0,SUCCEEDED,worker2:8042,,container_1710848715047_0077_01_000004,47.064,47.064,1710858134308,hdfs://master:9000/pagerank6442450944,application_1710848715047_0077,1710858135.652533
metricsType=map,100.0,1710858088144,attempt_1710848715047_0077_m_000007_0,SUCCEEDED,worker2:8042,,container_1710848715047_0077_01_000010,46.559,46.559,1710858134703,hdfs://master:9000/pagerank7516192768,application_1710848715047_0077,1710858135.6631625
metricsType=map,51.307076,1710858088163,attempt_1710848715047_0077_m_000008_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000011,50.022,50.022,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0077,1710858135.6744363
metricsType=map,16.145763,1710858122218,attempt_1710848715047_0077_m_000008_1,RUNNING,worker6:8042,,container_1710848715047_0077_01_000018,15.967,15.967,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0077,1710858135.6791136
metricsType=map,100.0,1710858088117,attempt_1710848715047_0077_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0077_01_000007,32.02,32.02,1710858120137,hdfs://master:9000/pagerank9663676416,application_1710848715047_0077,1710858135.6898637
metricsType=map,100.0,1710858087244,attempt_1710848715047_0077_m_000000_0,SUCCEEDED,worker4:8042,,container_1710848715047_0077_01_000003,45.224,45.224,1710858132468,hdfs://master:9000/pagerank0,application_1710848715047_0077,1710858138.7279685
metricsType=map,100.0,1710858087243,attempt_1710848715047_0077_m_000001_0,SUCCEEDED,worker3:8042,,container_1710848715047_0077_01_000006,43.235,43.235,1710858130478,hdfs://master:9000/pagerank1073741824,application_1710848715047_0077,1710858138.740506
metricsType=map,59.322327,1710858087240,attempt_1710848715047_0077_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0077_01_000002,54.022,54.022,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0077,1710858138.7509413
metricsType=map,100.0,1710858088128,attempt_1710848715047_0077_m_000003_0,SUCCEEDED,worker5:8042,,container_1710848715047_0077_01_000008,52.635,52.635,1710858140763,hdfs://master:9000/pagerank3221225472,application_1710848715047_0077,1710858138.7622178
metricsType=map,100.0,1710858087243,attempt_1710848715047_0077_m_000004_0,SUCCEEDED,worker1:8042,,container_1710848715047_0077_01_000005,50.114,50.114,1710858137357,hdfs://master:9000/pagerank4294967296,application_1710848715047_0077,1710858138.7727244
metricsType=map,100.0,1710858088144,attempt_1710848715047_0077_m_000005_0,SUCCEEDED,worker4:8042,,container_1710848715047_0077_01_000009,45.811,45.811,1710858133955,hdfs://master:9000/pagerank5368709120,application_1710848715047_0077,1710858138.7839773
metricsType=map,100.0,1710858087244,attempt_1710848715047_0077_m_000006_0,SUCCEEDED,worker2:8042,,container_1710848715047_0077_01_000004,47.064,47.064,1710858134308,hdfs://master:9000/pagerank6442450944,application_1710848715047_0077,1710858138.794852
metricsType=map,100.0,1710858088144,attempt_1710848715047_0077_m_000007_0,SUCCEEDED,worker2:8042,,container_1710848715047_0077_01_000010,46.559,46.559,1710858134703,hdfs://master:9000/pagerank7516192768,application_1710848715047_0077,1710858138.806203
metricsType=map,60.74183,1710858088163,attempt_1710848715047_0077_m_000008_0,RUNNING,worker1:8042,,container_1710848715047_0077_01_000011,53.166,53.166,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0077,1710858138.8214958
metricsType=map,16.145763,1710858122218,attempt_1710848715047_0077_m_000008_1,RUNNING,worker6:8042,,container_1710848715047_0077_01_000018,19.114,19.114,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0077,1710858138.8263423
metricsType=map,100.0,1710858088117,attempt_1710848715047_0077_m_000009_0,SUCCEEDED,worker6:8042,,container_1710848715047_0077_01_000007,32.02,32.02,1710858120137,hdfs://master:9000/pagerank9663676416,application_1710848715047_0077,1710858138.8368318
metricsType=map,14.446399,1710858185731,attempt_1710848715047_0078_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000003,16.552,16.552,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0078,1710858199.771386
metricsType=map,16.991009,1710858185732,attempt_1710848715047_0078_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000002,16.566,16.566,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0078,1710858199.786035
metricsType=map,15.927517,1710858185732,attempt_1710848715047_0078_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000005,16.579,16.579,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0078,1710858199.7990015
metricsType=map,17.429258,1710858186660,attempt_1710848715047_0078_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000008,15.664,15.664,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0078,1710858199.8125386
metricsType=map,15.616708,1710858185728,attempt_1710848715047_0078_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000004,16.61,16.61,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0078,1710858199.8264005
metricsType=map,19.008251,1710858185730,attempt_1710848715047_0078_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0078_01_000006,16.621,16.621,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0078,1710858199.8393934
metricsType=map,15.731122,1710858186702,attempt_1710848715047_0078_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000009,15.662,15.662,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0078,1710858199.8518734
metricsType=map,14.655438,1710858186713,attempt_1710848715047_0078_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000010,15.665,15.665,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0078,1710858199.8682656
metricsType=map,16.434807,1710858186689,attempt_1710848715047_0078_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000011,15.704,15.704,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0078,1710858199.880766
metricsType=map,25.060001,1710858186656,attempt_1710848715047_0078_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0078_01_000007,15.75,15.75,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0078,1710858199.894825
metricsType=map,14.446399,1710858185731,attempt_1710848715047_0078_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000003,19.724,19.724,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0078,1710858202.9430175
metricsType=map,16.991009,1710858185732,attempt_1710848715047_0078_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000002,19.738,19.738,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0078,1710858202.9583583
metricsType=map,15.927517,1710858185732,attempt_1710848715047_0078_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000005,19.751,19.751,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0078,1710858202.971188
metricsType=map,17.429258,1710858186660,attempt_1710848715047_0078_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000008,18.836,18.836,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0078,1710858202.9845836
metricsType=map,15.616708,1710858185728,attempt_1710848715047_0078_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000004,19.782,19.782,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0078,1710858202.997885
metricsType=map,29.062738,1710858185730,attempt_1710848715047_0078_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0078_01_000006,19.793,19.793,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0078,1710858203.0107408
metricsType=map,15.731122,1710858186702,attempt_1710848715047_0078_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000009,18.833,18.833,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0078,1710858203.0229387
metricsType=map,14.655438,1710858186713,attempt_1710848715047_0078_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000010,18.835,18.835,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0078,1710858203.0359592
metricsType=map,16.434807,1710858186689,attempt_1710848715047_0078_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000011,18.872,18.872,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0078,1710858203.049342
metricsType=map,25.060001,1710858186656,attempt_1710848715047_0078_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0078_01_000007,18.917,18.917,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0078,1710858203.061464
metricsType=map,22.84196,1710858185731,attempt_1710848715047_0078_m_000000_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000003,22.907,22.907,0,hdfs://master:9000/pagerank0 > map,application_1710848715047_0078,1710858206.126078
metricsType=map,26.34698,1710858185732,attempt_1710848715047_0078_m_000001_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000002,22.92,22.92,0,hdfs://master:9000/pagerank1073741824 > map,application_1710848715047_0078,1710858206.1400077
metricsType=map,24.865181,1710858185732,attempt_1710848715047_0078_m_000002_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000005,22.932,22.932,0,hdfs://master:9000/pagerank2147483648 > map,application_1710848715047_0078,1710858206.153072
metricsType=map,27.123833,1710858186660,attempt_1710848715047_0078_m_000003_0,RUNNING,worker3:8042,,container_1710848715047_0078_01_000008,22.019,22.019,0,hdfs://master:9000/pagerank3221225472 > map,application_1710848715047_0078,1710858206.1670094
metricsType=map,22.837236,1710858185728,attempt_1710848715047_0078_m_000004_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000004,22.964,22.964,0,hdfs://master:9000/pagerank4294967296 > map,application_1710848715047_0078,1710858206.180121
metricsType=map,29.062738,1710858185730,attempt_1710848715047_0078_m_000005_0,RUNNING,worker4:8042,,container_1710848715047_0078_01_000006,22.975,22.975,0,hdfs://master:9000/pagerank5368709120 > map,application_1710848715047_0078,1710858206.1925416
metricsType=map,23.883175,1710858186702,attempt_1710848715047_0078_m_000006_0,RUNNING,worker2:8042,,container_1710848715047_0078_01_000009,22.015,22.015,0,hdfs://master:9000/pagerank6442450944 > map,application_1710848715047_0078,1710858206.2052462
metricsType=map,23.926697,1710858186713,attempt_1710848715047_0078_m_000007_0,RUNNING,worker1:8042,,container_1710848715047_0078_01_000010,22.017,22.017,0,hdfs://master:9000/pagerank7516192768 > map,application_1710848715047_0078,1710858206.2179863
metricsType=map,25.27054,1710858186689,attempt_1710848715047_0078_m_000008_0,RUNNING,worker5:8042,,container_1710848715047_0078_01_000011,22.054,22.054,0,hdfs://master:9000/pagerank8589934592 > map,application_1710848715047_0078,1710858206.2309036
metricsType=map,38.3212,1710858186656,attempt_1710848715047_0078_m_000009_0,RUNNING,worker6:8042,,container_1710848715047_0078_01_000007,22.101,22.101,0,hdfs://master:9000/pagerank9663676416 > map,application_1710848715047_0078,1710858206.2456777
